name,use_manifold,mixed_noise,tangent_fraction,normal_fraction,num_timesteps,num_epochs,batch_size,lr,num_eval_samples,max_true_eval,max_gen_eval,u_range,v_range,grid_n_u,grid_n_v,seed,device,chamfer_mean,swiss_dist_mean,chamfer_std,swiss_dist_std
embed_dim_3_baseline_full_normal_epochs5,True,True,0.0,1.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,49160.97265625,49135.77734375,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs5,True,True,1.0,0.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,23.31743812561035,21.87933921813965,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs5,True,True,1.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,57.356197357177734,54.548343658447266,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs5,True,True,2.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,11.983158111572266,10.470431327819824,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs5,True,True,3.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.836115837097168,6.478161334991455,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs5,True,True,4.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.567925453186035,7.297896862030029,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs5,True,True,5.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.790849685668945,7.529469013214111,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs5,True,True,6.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,11.148213386535645,9.776476860046387,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs5,True,True,7.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.983991622924805,9.647446632385254,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs5,True,True,8.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.215592384338379,8.974822998046875,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs5,True,True,9.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,13.803779602050781,12.490245819091797,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs5,True,True,10.0,5.0,1000,5,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.903480529785156,9.70740795135498,0.0,0.0
embed_dim_3_baseline_full_normal_epochs6,True,True,0.0,1.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,45705.0625,45682.97265625,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs6,True,True,1.0,0.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,16.899438858032227,15.55163860321045,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs6,True,True,1.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,51.14755630493164,48.781654357910156,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs6,True,True,2.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.737049102783203,7.490274906158447,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs6,True,True,3.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.003533363342285,6.796851634979248,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs6,True,True,4.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.739931106567383,7.311683654785156,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs6,True,True,5.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.640228271484375,6.487745761871338,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs6,True,True,6.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.777578353881836,7.6072773933410645,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs6,True,True,7.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.6585693359375,9.449615478515625,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs6,True,True,8.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.000338554382324,8.736701011657715,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs6,True,True,9.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.7044095993042,9.317623138427734,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs6,True,True,10.0,5.0,1000,6,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,9.428064346313477,8.149630546569824,0.0,0.0
embed_dim_3_baseline_full_normal_epochs7,True,True,0.0,1.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,44732.3984375,44692.2578125,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs7,True,True,1.0,0.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,17.853925704956055,16.488222122192383,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs7,True,True,1.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,43.642093658447266,40.3314094543457,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs7,True,True,2.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.6193156242370605,6.327690601348877,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs7,True,True,3.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.108646869659424,5.9660115242004395,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs7,True,True,4.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.557229042053223,5.432933330535889,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs7,True,True,5.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.714388847351074,6.568477153778076,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs7,True,True,6.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.717394828796387,7.464694976806641,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs7,True,True,7.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.692138671875,9.44428825378418,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs7,True,True,8.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,9.137956619262695,7.734732627868652,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs7,True,True,9.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.079819679260254,8.790655136108398,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs7,True,True,10.0,5.0,1000,7,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.13047981262207,8.916238784790039,0.0,0.0
embed_dim_3_baseline_full_normal_epochs8,True,True,0.0,1.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,45263.87109375,45244.42578125,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs8,True,True,1.0,0.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,15.707956314086914,14.43470573425293,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs8,True,True,1.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,41.82468795776367,39.19098663330078,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs8,True,True,2.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.598792552947998,6.152001857757568,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs8,True,True,3.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.833235263824463,3.7929980754852295,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs8,True,True,4.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.318056106567383,5.224986553192139,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs8,True,True,5.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.213487148284912,6.1154093742370605,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs8,True,True,6.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.785613059997559,6.667194366455078,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs8,True,True,7.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.864663600921631,6.715346336364746,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs8,True,True,8.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.4076762199401855,6.209438800811768,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs8,True,True,9.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.501534461975098,6.295112133026123,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs8,True,True,10.0,5.0,1000,8,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,9.145544052124023,8.03466510772705,0.0,0.0
embed_dim_3_baseline_full_normal_epochs9,True,True,0.0,1.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,46580.10546875,46536.57421875,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs9,True,True,1.0,0.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,13.440113067626953,12.186777114868164,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs9,True,True,1.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,65.92179107666016,63.623382568359375,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs9,True,True,2.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.60628080368042,6.3772711753845215,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs9,True,True,3.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.393563270568848,3.398982524871826,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs9,True,True,4.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.2772440910339355,3.360342502593994,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs9,True,True,5.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.32918643951416,4.380490779876709,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs9,True,True,6.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.599292278289795,5.464172840118408,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs9,True,True,7.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.913335800170898,6.7249298095703125,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs9,True,True,8.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.316929817199707,6.26899528503418,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs9,True,True,9.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.426850318908691,7.381017684936523,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs9,True,True,10.0,5.0,1000,9,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,8.3062162399292,7.168132781982422,0.0,0.0
embed_dim_3_baseline_full_normal_epochs10,True,True,0.0,1.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,44186.88671875,44161.109375,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs10,True,True,1.0,0.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.310047149658203,8.961772918701172,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs10,True,True,1.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,58.7976188659668,56.36167907714844,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs10,True,True,2.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.841910362243652,4.701075077056885,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs10,True,True,3.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.3530378341674805,3.4412763118743896,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs10,True,True,4.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.2775750160217285,3.3563413619995117,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs10,True,True,5.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.511338710784912,3.667754650115967,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs10,True,True,6.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.446191310882568,4.50921106338501,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs10,True,True,7.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.631985187530518,4.706086158752441,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs10,True,True,8.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.762137413024902,6.63702392578125,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs10,True,True,9.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.891615867614746,9.589383125305176,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs10,True,True,10.0,5.0,1000,10,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,10.267776489257812,9.086249351501465,0.0,0.0
embed_dim_3_baseline_full_normal_epochs11,True,True,0.0,1.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,51321.15234375,51298.13671875,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs11,True,True,1.0,0.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,9.868221282958984,8.718658447265625,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs11,True,True,1.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,39.835121154785156,37.298057556152344,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs11,True,True,2.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.0391316413879395,2.937633752822876,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs11,True,True,3.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.6854214668273926,2.7147650718688965,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs11,True,True,4.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.893529176712036,3.047478437423706,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs11,True,True,5.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.615679740905762,3.8215034008026123,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs11,True,True,6.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.687192440032959,4.6793437004089355,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs11,True,True,7.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.3983025550842285,5.398754119873047,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs11,True,True,8.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.846524715423584,5.834104061126709,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs11,True,True,9.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.9113450050354,5.830933094024658,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs11,True,True,10.0,5.0,1000,11,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.323402404785156,6.275495529174805,0.0,0.0
embed_dim_3_baseline_full_normal_epochs12,True,True,0.0,1.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,44773.8125,44740.0546875,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs12,True,True,1.0,0.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,11.688511848449707,10.503204345703125,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs12,True,True,1.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,66.18708801269531,64.00189971923828,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs12,True,True,2.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.677345275878906,3.6710205078125,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs12,True,True,3.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.3856618404388428,2.4370174407958984,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs12,True,True,4.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.111098289489746,3.2277674674987793,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs12,True,True,5.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.555801868438721,3.6892902851104736,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs12,True,True,6.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.478638648986816,4.492819786071777,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs12,True,True,7.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.923450469970703,4.959232807159424,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs12,True,True,8.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.94558048248291,5.040773391723633,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs12,True,True,9.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.91036319732666,5.8870368003845215,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs12,True,True,10.0,5.0,1000,12,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,7.707934379577637,6.692934989929199,0.0,0.0
embed_dim_3_baseline_full_normal_epochs13,True,True,0.0,1.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,46175.27734375,46155.55859375,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs13,True,True,1.0,0.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,9.545334815979004,8.510015487670898,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs13,True,True,1.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,34.70436096191406,32.69541549682617,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs13,True,True,2.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.366495132446289,4.2382073402404785,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs13,True,True,3.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.9466590881347656,3.042121648788452,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs13,True,True,4.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.1991329193115234,2.45011043548584,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs13,True,True,5.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.835383415222168,3.990633249282837,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs13,True,True,6.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.201526165008545,4.234219551086426,0.0,0.0
embed_dim_3_tangent_ratio_1.40_epochs13,True,True,7.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.38637638092041,4.464505672454834,0.0,0.0
embed_dim_3_tangent_ratio_1.60_epochs13,True,True,8.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.6558427810668945,5.619603633880615,0.0,0.0
embed_dim_3_tangent_ratio_1.80_epochs13,True,True,9.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,5.743283271789551,4.8511786460876465,0.0,0.0
embed_dim_3_tangent_ratio_2.00_epochs13,True,True,10.0,5.0,1000,13,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,6.358022689819336,5.3743085861206055,0.0,0.0
embed_dim_3_baseline_full_normal_epochs14,True,True,0.0,1.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,40596.01953125,40570.8828125,0.0,0.0
embed_dim_3_baseline_full_tangent_epochs14,True,True,1.0,0.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,11.03066635131836,9.929146766662598,0.0,0.0
embed_dim_3_tangent_ratio_0.20_epochs14,True,True,1.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,40.39470672607422,38.56243133544922,0.0,0.0
embed_dim_3_tangent_ratio_0.40_epochs14,True,True,2.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.820193767547607,3.7000911235809326,0.0,0.0
embed_dim_3_tangent_ratio_0.60_epochs14,True,True,3.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,2.5560760498046875,1.7945502996444702,0.0,0.0
embed_dim_3_tangent_ratio_0.80_epochs14,True,True,4.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,3.0758442878723145,2.353287696838379,0.0,0.0
embed_dim_3_tangent_ratio_1.00_epochs14,True,True,5.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.0380330085754395,3.311836004257202,0.0,0.0
embed_dim_3_tangent_ratio_1.20_epochs14,True,True,6.0,5.0,1000,14,128,0.001,2000,2000,2000,"(4.71238898038469, 14.137166941154069)","(0.0, 10.0)",200,50,0,,4.976305961608887,4.151951313018799,0.0,0.0
